address,symbol,decimals,img,network
0xE400013Df86249838B720eaB5a7F816aD82433c0,GOB,4,https://img.paraswap.network/token.png,1
0xF21D65979bD89b28f05EF19F3c65dd2A1D02946D,BPC,4,https://img.paraswap.network/token.png,1
0xDcfE18bc46f5A0Cd0d3Af0c2155d2bCB5AdE2fc5,HUE,4,https://img.paraswap.network/token.png,1
0x27fD686Db10E0aE047fe8FE1DE9830C0e0dC3CFA,SCOTT,4,https://img.paraswap.network/token.png,1
0x25859743ED0861665611B81E47682e889b48313B,YUMI,4,https://img.paraswap.network/token.png,1
0x219803d17f3067eb53d521ba8948d2734f402f7d,WGM,4,https://img.paraswap.network/token.png,1
0x3C9Ca73d5309d38c6F2C21b78b9aE1f4b2441188,RDR,4,https://img.paraswap.network/token.png,1
0x4317Ea4820F8D9ea6A103553A89Cb261B6Ea7F2a,ALXO,4,https://img.paraswap.network/token.png,1
0xc53f6C2Ac35D30cc47Ddf3C320874b21dFA38791,GCASH,4,https://img.paraswap.network/token.png,1
0xd1B183f425F7E6A0C83aB1cd84cFDE2d84Ba049d,TING,4,https://img.paraswap.network/token.png,1
0xC1fB6C015fC535aBD331D3029De76a62e412Fb23,FORCER,4,https://img.paraswap.network/token.png,1
0xbB98Fc1fD1080D2B8bdaD75c51D30B50c6F59b62,PYGOZ,4,https://img.paraswap.network/token.png,1
0xDB7eB3edE973665b1BB9F3016861E3255062E4ED,MNFT,4,https://img.paraswap.network/token.png,1
0xA7925aA2A6e4575ab0C74D169f3BC3e03D4C319A,BETTER,4,https://img.paraswap.network/token.png,1
0xf5238462e7235c7b62811567e63dd17d12c2eaa0,CGT,8,https://img.paraswap.network/token.png,1
0x3a880652f47bfaa771908c07dd8673a787daed3a,DDX,18,https://img.paraswap.network/token.png,1
0xee573a945b01b788b9287ce062a0cfc15be9fd86,XED,18,https://img.paraswap.network/token.png,1
0x5f0e628b693018f639d10e4a4f59bd4d8b2b6b44,WHITE,18,https://img.paraswap.network/token.png,1
0xbbff34e47e559ef680067a6b1c980639eeb64d24,L2,18,https://img.paraswap.network/token.png,1
0x853d955acef822db058eb8505911ed77f175b99e,FRAX,18,https://img.paraswap.network/token.png,1
0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,18,https://img.paraswap.network/token.png,1
0xa7ed29b253d8b4e3109ce07c80fc570f81b63696,BAS,18,https://img.paraswap.network/token.png,1
0xe4f726adc8e89c6a6017f01eada77865db22da14,BCP,18,https://img.paraswap.network/token.png,1
0x9d1233cc46795e94029fda81aaadc1455d510f15,ZAI,18,https://img.paraswap.network/token.png,1
0x4688a8b1f292fdab17e9a90c8bc379dc1dbd8713,COVER,18,https://img.paraswap.network/token.png,1
0x5a98fcbea516cf06857215779fd812ca3bef1b32,LDO,18,https://img.paraswap.network/token.png,1
0x6e9730ecffbed43fd876a264c982e254ef05a0de,NORD,18,https://img.paraswap.network/NORD.png,1
0xf94b5c5651c888d928439ab6514b93944eee6f48,YLD,18,https://img.paraswap.network/token.png,1
0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,ibETH,18,https://img.paraswap.network/ibETH.png,1
0xa8006c4ca56f24d6836727d106349320db7fef82,INXT,8,https://img.paraswap.network/INXT.png,1
0x0202Be363B8a4820f3F4DE7FaF5224fF05943AB1,UFT,18,https://img.paraswap.network/UFT.png,1
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb,MITH,18,https://img.paraswap.network/MITH.png,1
0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,LUNA,18,https://img.paraswap.network/LUNA.png,1
0x3e9bc21c9b189c09df3ef1b824798658d5011937,LINA,18,https://img.paraswap.network/LINA.png,1
0xe481f2311c774564d517d015e678c2736a25ddd3,DEFO,18,https://img.paraswap.network/DEFO.png,1
0x4ba8c6ce0e855c051e65dfc37883360efaf7c82b,OCRV,15,https://img.paraswap.network/OCRV.png,1
0x8ed9f862363ffdfd3a07546e618214b6d59f03d4,OCUSDC,8,https://img.paraswap.network/OCUSDC.png,1
0x98cc3bd6af1880fcfda17ac477b2f612980e5e33,OCDAI,8,https://img.paraswap.network/OCDAI.png,1
